text,label
<USER> and what pompous ass gets to determine what is science mb the same clowns that call global warming a science proven fact n o t,vulgar
17 people of walmart photos that will have your eyeballs burning like hell fire <URL> via <USER> dbl,vulgar
there is a special place in hell for the people using seth rich's murder for their own political agenda <URL>,vulgar
<USER> rest in piss forever miss,vulgar
who the fuck is this dude,vulgar
<USER> i'm a face boobs ass kinda guy,vulgar
damn this is a no lay up zone spursokc,vulgar
when the fuck did i take my glasses off,vulgar
<USER> <USER> <USER> outstanding way to do it damn proud,vulgar
that ted movies looks funny as fuck,vulgar
best part of tc2016 6 <USER> threw sheet cakes at us and he remixed blink songs totally unexpected and kick ass,vulgar
<USER> hell yeah we should,vulgar
have to work extra hard to make that meth money <URL> bullshit,vulgar
<USER> thank you bitch,vulgar
is it true evel dick was arrested,vulgar
<USER> if you don't give us a team in alabama i'm gonna be pissed we need something besides bama/auburn mobile or mongomery please,vulgar
<USER> <USER> christy tries to prove she isn't lying and you don't want to hear or see the truth it's more fun to talk shit huh,vulgar
well look who is here 2017 hello motherfucker <URL>,vulgar
i'm just so damn happy,vulgar
a quick trip to hell amp back today with emiej took hell road and not the highwaytohell somanyjokes <URL>,vulgar
tbt get your ass to practice lmao happy birthday kivett stay clowning trustthex <USER> <URL>,vulgar
all i get from this is that dicks are out of control we better watch out for the vagina uprising <URL>,vulgar
<USER> this is bullshit wanna fight,vulgar
i have the greatest boyfriend ever he took me to breakfast at cracker barrel and then fishing he's <URL>,vulgar
<USER> <USER> <USER> <USER> 2/3 bare minimum amp just vote shit i was the classic brooding grunge girl amp i've been,vulgar
this paper is kicking my ass,vulgar
<USER> who we fucking up,vulgar
while i believe that christopher dorner was wronged by the corrupt ass lapd he stopped being a victim when he started killing people,vulgar
jones good ass bbq amp foot massage nope <URL>,vulgar
it's 1 am what the hell am i doing with my life,vulgar
follow the money robert reich explains exactly why russia owns trump's ass <URL> impearchtrump putinspuppet resist,vulgar
touch my dog i'll fuck you up <URL>,vulgar
<USER> <USER> he lied to you no shit,vulgar
just kiss my ass,vulgar
<USER> <USER> ba-dum chink,vulgar
ill fuck your mind  and won't stop until you cum ,vulgar
about to go wreck shit ref used lmao <URL>,vulgar
<USER> <USER> yeah turns out its ea faults cause they decided to abandon them and i'm pissed,vulgar
i just want to go to bed but i have shit to do,vulgar
nothing new under the sun controversial teen dance crazes that pissed off parents throughout history <URL> <USER>,vulgar
<USER> rly tho you are the only good thing in this hell space,vulgar
too many people have their heads so far buried in the sand that they would not know the truth is it bit them in the arse geteducated,vulgar
"<USER> lol....""although you pissed me off",vulgar
a day's not successful until you manage to piss everyone off that's how you know you have succeeded today,vulgar
kinda pissed off right now,vulgar
<USER> <USER> i'm pissed i'm up rn,vulgar
<USER> makingamurderer makes me feel good as a southerner shows there is a bunch of dumbass trailer trash living up north,vulgar
gt;&gt;&gt have you seen this 2013 kick ass wake up call video gt <URL>,vulgar
<USER> stop blaming the refs tnf against the panthers was a shit show eagles did this to themselves tonigh <URL>,vulgar
fastmoney another dumb ass tim doesn't know how software works get your head right cnbc,vulgar
i remember feeling like hell somuchmore johnsons sponsored <URL>,vulgar
photoset collections that are raw as fuck elie saab s/s 2014 <URL>,vulgar
today i have no classes or anything until work at 3 however i'm up at 8 and going to cracker barrel notsleeping,vulgar
enough of this trayvon shit already the zimmerman was found notguilty,vulgar
<USER> any chance of legendsoftomorrow wave 2 pops since it was just approved for season 3 need rip mick and amaya askfunko,vulgar
unfortunately yahoo fantasy doesn't have likelihood of beating the shit out of a family member as a sortable stat,vulgar
this fever kicking my ass,vulgar
<USER> <USER> why is this shit showing up on my twitter feed skol phuk yourself <USER> <URL>,vulgar
<USER> <USER> well ain't that a damn shame,vulgar
<USER> <USER> that is my son's name no other mick in his school,vulgar
<USER> <USER> terminal lack of pussy,vulgar
<USER> come see us it's fun damn it pleaseretweet <URL> merriville,vulgar
we retitled my hps class to how not to be an ass and other life skills,vulgar
do no harm but take no shit unknown via <USER>,vulgar
everytime i go do my hair it is an 8 hr ordeal and i kno this yet i always do somethin rite before to make me tired as hell and miserable,vulgar
hs students:tell the popular kids to stop being such dicks to the odd kids or the ones they don't understand <URL>,vulgar
what the hell sale lovely green nc beach glass by betsstuff <URL> via <USER>,vulgar
waiting for evil salamanca twins to crawl up from mexico and kick some potus ass,vulgar
russia stop hunting pussy riot members  act w <USER> <URL>,vulgar
y is life so fucked up,vulgar
honestly drake i don't know how that shit goes,vulgar
damn you ulta for being out of the nyx macaroons lipsticks,vulgar
<USER> lucky i'm still pissed cause last year i bought wildcard tickets and then they just had to go and win the freaking division ha,vulgar
why do i always pick girlfriends that just use me for free housing amp food amp do not give a damn about me at all like brandi or brittany ,vulgar
somebodytellmewhen he stops being an ass,vulgar
hell yeah  drinking a colt 45 by <USER>  <URL>,vulgar
where is boo with my damn b12,vulgar
watching <USER> his ass is grass and i'm the lawn mower oldmanproblems lt;3,vulgar
<USER> <USER> i'd say go to hell you hack but you're probably there already,vulgar
<USER> holy shit dude did you grow up next to a power plant showeretiquette,vulgar
damn the first episode already has me emotional strangerthings2,vulgar
current model zero expectations double the effort fuck the last 3 months,vulgar
this new song by <USER> called nintendo is catchy as hell go find it on itunes and listen for yourself,vulgar
4 take your ball and go the fuck home,vulgar
i need a bitch to make me coffee for real tho,vulgar
was delighted by drag me to hell it was as fun as a raimi horror movie should be,vulgar
<USER> we're going to vegas bitch ,vulgar
damn jd is hot,vulgar
<USER> noooo dammit i liked denise  what the hell poor tara,vulgar
<USER> <USER> <USER> <USER> <USER> your wife been raped and tortured lately no shut the hell up then you sick man,vulgar
<USER> would later but when the fuck is later it's been like 2-4 days and it's still the same you changed your name but ,vulgar
<USER> what the hell,vulgar
oh shit this is so good <USER> <USER> <USER>,vulgar
my nigga don't forget to change your youtube twitter <USER>  ,vulgar
why did i write that last post like that damn facebook screws me up,vulgar
<USER> jones could've gave us a td but fucking penalties are killing us,vulgar
so fucking annoyed,vulgar
<USER> just a lil ass from me to you,vulgar
hell freezes over as microsoft joins the linux foundation  extremetech <URL> via <USER>,vulgar
apparently lisa press left her gift bag at matt's kick ass barmitzvah but now we have it here for <URL>,vulgar
man i cooked some bomb ass spaghetti tonight for dewight and his friend wifemeup,vulgar
i don't play fair i play to win because life is not a fucking game,vulgar
ugh one year ago today i got my baby and now it looks like shit depressed <URL>,vulgar
i'm seriously debating saving my dress for next year and not even going to prom since everyone is hell bent on ruining it for me,vulgar
i just had a fascinating conversation about his new book make your own damn cheese everyone should read it,vulgar
i went to watch southpaw and chris sale was pitching then when it got out all hell evidently had broken loose streakover whitesox,vulgar
<USER> those damn hitler's birthday celebrating denverites,vulgar
<USER> you sure that's not <USER> profile because quote i must live in a fucking cave lol,vulgar
<USER> bootleg relationshits lol u funny  does the bitch hair look like uncooked ramen noodles  omg im crying right now,vulgar
<USER> yo ho ho i just met ye and this be crazy here be my ship now swab it's deck or walk the plank you lazy matey,vulgar
<USER> i did not mean to post that ahhahahahaha shit,vulgar
<USER> if i weren't a christian i would pretty much be a hoe,vulgar
<USER> nude ass girls in short and tight dresses <URL> <URL>,vulgar
someday someone is going to call me like hey you gave me your number at the bar when you were shitfaced whatssss upp,vulgar
wtf i got eaten alive at the top of the mountain by those annoying ass bugs yesterday,vulgar
<USER> your twiticon is bad ass,vulgar
there are so many things i want to do but investing in equipment is a pain in the ass,vulgar
<USER> agree to disagree vicki acts like a 15 year old most times couldn't respect a woman that labels her daughter shit stirrer,vulgar
<USER> also...they pissed off another dangerous entity <URL>,vulgar
damn that was ugly,vulgar
<USER> hell yeah by rev theory,vulgar
note to self don't eat figs when wisdom teeth are still healing and kanye west is an ass,vulgar
i love when my brother gets people pissed off online haha,vulgar
hanging out in athens...laura is helping out the economy at the cooking equip store trader joes now cracker barrel,vulgar
<USER> girl same i got that dumbass class today,vulgar
wth seriously kpop fans are not gna accept this shit giveuskpop <URL>,vulgar
the shit you left doesn't cover the two months of free rent that you had i think that's all that really needs to be said,vulgar
i'll get you next time bitches <USER> dog saves fellow pooch from owl attack one of her dogs ramadi <URL>,vulgar
<USER> <USER> allergic to wine did take a naproxen though and a shot of scotch p i'm not fond of ho <URL>,vulgar
<USER> you definitely kick gj reporter ass gjco thatsgoodsports,vulgar
one does not insult another's cooking because you think it looks like shit especially in the cooks house amp the cook heard it respect,vulgar
<USER> great job ruining the game some more do you feel you are good at what you do oh you only answer people who kiss your ass,vulgar
linds well staples sells staples we should go to dicks to help meghan out words of my twelve year old sister,vulgar
<USER> another one of my friends just got pregnant i said fuck that the only children i need in my life are sour patch kids,vulgar
i need to figure out what needs to be done to make me have motivation to do anything life is kicking my ass big time,vulgar
swg humping  xfire video <URL> via <USER>,vulgar
when your boyfriend fucking ignores you all day,vulgar
<USER> <USER> hell i sit at jr's puts you should see these guys they are hands down awesome,vulgar
<USER> just had a thought about dw that blew my mind aaaaand pretty much destroys my ff if i take it into account well hell,vulgar
robbie's leg is fucked ufcwinnipeg,vulgar
hey i'm playing castle clash come join me and let's kick some ass <URL>,vulgar
<USER> and <USER> witnessed brad busting ass in wal mart,vulgar
<USER> what the hell is that on your chest,vulgar
fucking michigan boo,vulgar
why is lying so much easier for people we would be so much happier if we stopped all the bullshit,vulgar
now im mad as shit smh i just woke up from a nap what a waste,vulgar
<USER> menstrual cups are rad as hell,vulgar
<USER> <USER> i haven't said shit about his son not one tweet by me picking on any children i h <URL>,vulgar
csi hell maketvshowsevil,vulgar
<USER> shitty crowd no reason to boo them at all,vulgar
is getting his ass kicked trying to get back into the school routine,vulgar
damn 3 vid in one night <URL>,vulgar
avocado hand seems to be based on what dave barry said over a decade ago about how damn hard it it to cut open a bagel  just diff food,vulgar
you know you've done a good job at work when you scare someone so bad they flip you off#haha#you scared as shit,vulgar
why is it going to be cool this weekend i wanted to tan damn you extremely pleasant la weather,vulgar
what the 12th doctor really did at the end of hell bent <URL>,vulgar
it's hot as hell <URL>,vulgar
apparently the road 2 hell is paved with good intentions,vulgar
<USER> why no love to the wings they busted their ass to get to a record 25 straight appearances redwings wingsalltheway,vulgar
when ur bestfriend calls 24 hrs later to see how ur feeling today after the hell u went through yesterday....yep i know y we r friends,vulgar
sorry i can't get over <USER> tumblr its a treasure trove i like how she doesn't take shit <URL>,vulgar
my bad ass seeds <URL>,vulgar
my mom basically said i look like a slut in my easter dress kaycool,vulgar
tearing shit up in mortal kombat arcade kollection <URL>,vulgar
if you can't be the sharpest tool in the shed you can always be the hoe,vulgar
<USER> that's savage omg i'm laughing so damn hard is that real,vulgar
also i am going to listen to a shit ton of hamilton today,vulgar
i like special places climbing trees pretending to be a warrior  people being dicks when really they think they're being clever,vulgar
i need to wash my hair but cool got my damn blow dryer,vulgar
thank you ritz crackers for folding my cracker however i like mine not folded <URL>,vulgar
when i'm pissed off i inhale spaghettios,vulgar
honestly so tired of doing everything for everyone and getting shit on in return,vulgar
<USER> hell no,vulgar
that's some bullshit all i wanted were some freaking m&amp;ms,vulgar
<USER> holy hell that's stunning i love it and you look fantastic,vulgar
damn now i wanna go to the taste and see the decemberists tmr,vulgar
god sees everything lebron karma's a bitch gets you every time ,vulgar
any other <USER> fans have tears in their eyes after hearing about <USER> s scholarship tonite so damn cool go dawgs,vulgar
i love this son of a bitch <URL>,vulgar
i'm still pissed off about amazon studios <URL>,vulgar
a fucking nail just popped my tire i just had two new tires put on my car 2 days ago wtf i literally have the worst luck,vulgar
if you want to listen to some real shit styles p is that dude,vulgar
bitch you sure you not the hobbit,vulgar
nationalwomensday i don't wanna be a dick but a us guys would quickly put an end to this if we all didn't wanna fuck you ctcomics,vulgar
<USER> larry is all over your ass today what's up how did your big thing go yesterday,vulgar
<USER> 2013 people are still racist i see it all the damn time in my state we need a change as a country for real race,vulgar
wish people would stop being a baby and own up to their shit,vulgar
first day as a managing editor winnie gives zero ffffs bitch <URL>,vulgar
lol i really need that beat unbothered bitch shirt asap <USER>,vulgar
<USER> <USER> yes what the hell was that even about love love so many others,vulgar
why the hell did america let barack obama stay in office for 8 years,vulgar
my new sounds new shit <URL> on soundcloud,vulgar
someone tell lil wayne that if he pulled his pants up over his ass that he won't lose street cred,vulgar
hey girl...how the hell are you <URL>,vulgar
wht is it abt cracker barrels that u have 2 hunt 4 10 mins 2 find them usually involves ridiculous  of turns on obscure frontage roads,vulgar
yes pure hell firepalms <URL>,vulgar
chance said fuck a suit love him ilovenewyork,vulgar
i got the fucking puzzle hunter badge on sporcle i solved the sporcle puzzle hunt i've been working on this for weeks omg,vulgar
cleaning putting away the xmas stuffs all the shit i was supposed to be doing this week but never did maybe it will get finished today,vulgar
<USER> coon i know how mysterion came back when you made cthulhu banish them to a dark oblivion and i am never going to tell you,vulgar
<USER> you checked those bitches this week on bbw's one by one left them with nothing to say i like your style,vulgar
last minute nationalcoffeeday celebration <USER> visiting van dyke coffee roasters love experiencing new cafes amp coffees ,vulgar
<USER> melanie is better but like stfu with this shit already,vulgar
making non-attachment a central part of science education would beat the hell out of ethics classes <URL>,vulgar
<USER> hell he's retarded they both are actually after all that have scammed hundreds of people outta of their money,vulgar
<USER> did u just call folic a pussy fourletter,vulgar
<USER> shutting down <USER> haters even after he didn't agree with her product is the definition of a boss bitch yaaasss,vulgar
trash town and ottawa don't start until sat what the shit,vulgar
i appear to have lost my shit re the new <USER> album,vulgar
just watched marchand mouth shut up bitch lol,vulgar
damn where is the shade i just finished a 8.95 mi run with a pace of 8'52 with nike <URL> nikeplus,vulgar
<USER> my mom mad af cause i'm going to mcdonalds she talking bout i'm making dinner bitch i'ma eat that too <USER>,vulgar
grief is a tricky tricky bastard grief <URL> <URL>,vulgar
how i feel when im paying hundreds per credit/hour for this amateur-level shit <URL>,vulgar
he saw his damn shadow 6 more weeks of winter oh joy,vulgar
the casualties are causing a cluster fuck right now <URL>,vulgar
woke up after 3 hours of sleep and still tired as hell but can't fall back asleep jetlag is fun,vulgar
the devil inside messedup and creepy as hell,vulgar
watching this movie and the girls pissed that she got diamond earrings instead of the ring i just want a man to give me jewelry lol,vulgar
<USER> <USER> you guys are so damn cute,vulgar
i need to get my shit together,vulgar
clippers suck go home says the random ass from the losing team sad day bruh,vulgar
damn the chipmunks rock,vulgar
damn you doctor why didn't you tell rose you love her going to go in the corner and cry now,vulgar
for someone who loves and watches football so much i am absolute shit at madden,vulgar
<USER> oh hell no...100 proof capt morgan with coke...that shit would kill me,vulgar
you know who's a damn good person barack obama <URL>,vulgar
pinkgameon lsugameon <USER> all you gotta do is put your mind to this shit and cancel out these other schools,vulgar
forgot to dvr my dad's show tonight shit,vulgar
todayintvhistory 10-26-1988 sitcom thevandykeshow starring dick van dyke thedickvandykeshow diagnosismu <URL>,vulgar
nothing like sitting next to the pitcher of the braves and realizing he's a huge asshole ahhh society,vulgar
when do better next time is your moms response to your shitty test grade she knows nursing tests suck,vulgar
what i found on the tomatoes the kids lost their shit ladybug <URL>,vulgar
holding your breath for 120 seconds then staring directly into a monkey's asshole is the equivalent as watching the breaking dawn trailer,vulgar
i started using  as a sarcastic smiley when i was actually pissed off about something but now it's grown on me ,vulgar
ho ho sale set of three blonde musical angel by betsstuff <URL> via <USER>,vulgar
damn havnt been on twitter in forever almost forgot about this shit been too busy on facebook an otha shit,vulgar
<USER> damn now i want a candy ass donut,vulgar
<URL>  volunteering at the big ass indie art  craft fair,vulgar
<USER> mick rory digger harkness albert desmond,vulgar
<USER> ooooooooohhhhhh shhhhheeeeeeetttttttttt bitch ,vulgar
<USER> ummm...holy shit that ring,vulgar
this is bull i want a bag of air chips and a drink but let me take my whole lunch period to wait in this long ass line,vulgar
<USER> honestly teachers should know better than to assign big things this week no one's gonna get shit done,vulgar
why da fuck is dis song playing where is katy perry gd juicy j get tf on mane,vulgar
why must women dumb their selves down on national television bitch have some damn sense bout yo self,vulgar
<USER> but your ass was hairless owwwww,vulgar
oh i said something wrong well i see my fucks flying away go cry me a river ,vulgar
i don't even like cheesecake but damn this is pretty thanks texasdebrazil <URL>,vulgar
this shit has got to stop prayersforvegas,vulgar
that which does not kill you is really kind of an asshole for trying to kill you,vulgar
<USER> a note on the pee tape trump allegedly had two hookers pee on bed obama slept in to cleanse it cause he's a fucking nazi,vulgar
<USER> figgy better be damn proud,vulgar
i liked a <USER> video <URL> facebook meme shell from hell  we test it,vulgar
<USER> stop saying such rude hurtful things to everyone it triggers them i am fat and a bitch etc...so say it to me crazy girl,vulgar
niggas out here talking shit that's why i'm about to go fuck your bitch,vulgar
what are your go-to diaper bag essentials that you absolutely can't leave the ho johnsonsbabypartners sponsored <URL>,vulgar
why the hell does af autocorrect to a&amp;f in my phone i swear i didn't do this anfproblems gillygirlproblems,vulgar
i won 4 achievements in saints row gat out of hell xbox 360 for 43 trueachievement pts  <URL>,vulgar
arrived home from my appointment finally and promptly forgot my knee was fucked by the transport company on t <URL>,vulgar
it's not a wreck it's murder it's white supremacy sent from hell it's a damning sin call it what it is <URL>,vulgar
why are marvel's villains so damn sexy hive agentsofshield,vulgar
damn it gotta wait 30mims til class alone okay no i'm not but i'm the only female so far,vulgar
shit we've given them half the field,vulgar
<USER> you have a beautiful ass,vulgar
is it just me or if someone has a history of being judgmental of you do you or do you not tend to be on the defensive when they say shit,vulgar
<USER> <USER> lol no shit but he's the only one whose full name is on the mic it was just a joke anyway,vulgar
<USER> there's a reason nj is below ny to shit on them,vulgar
having to hold your piss while you're drunk is honestly more painful than getting asked what are you in school for by every family member,vulgar
<USER> it's impossible no one can do it gets me every damn time,vulgar
rarely if ever do episodes of sci fi shows actually scare me but holy shit the gentlemen episode of buffy and that <URL>,vulgar
i'm promoting women's rights..you can open your own damn door dad,vulgar
4 hell on wheels  cher 20songsonshuffle wow...roller boogie soundtrack,vulgar
<USER> in a new movie coming out haywire he get's his ass kicked by a girl lol,vulgar
if i never again hear the phrase precious cinnamon roll used to describe anything other than a cinnamon roll it will be too goddamn soon,vulgar
<USER> stuck between a cock and a hard place,vulgar
what up im male female jared im male female nineteen and i am a male am a female never fucking learned how to read,vulgar
white people always wanna call black people the n word and try to walk away nah fam u finna get murked b4 ur ass g <URL>,vulgar
birthdays past...when bubbles coloring books crayons a kick ass pair of cheap sunglasses and a really cool toy <URL>,vulgar
save 16 on cracker barrel gift cards with <USER> <URL>,vulgar
okc played like bitches this series,vulgar
tfw you realise certain people don't actually give a damn,vulgar
<USER> i only had a follow and i was happy as hell lmao,vulgar
<USER> <USER> hell yessssssssssssssssssssss <URL>,vulgar
<USER> yeahh it was freaking smoking like i never have missed a ball like that i don't know what the hell i did,vulgar
<USER> pagan needs to swing the damn bat,vulgar
holy shit everyone from xmen days of future past showed up at hallh sdcc <URL>,vulgar
<USER> <USER> she is pulling out stupid petty shit he is a great business man and a lot more honest then you are liar,vulgar
vacation has started well quiet and alone then all hell broke loose going to be one hell of a story,vulgar
frozen is soo cool bu dump chink,vulgar
like we will continue to say yall are crazy for letting this stupid ass be president <URL>,vulgar
<USER> 25 years ago he was 8 dickhead you continue to disgrace our country go golf again let's some adults deal with this,vulgar
<USER> yo punk ass you owe me 20 bucks,vulgar
worst headache ever fuck today,vulgar
if so i'm going another way home fuck that,vulgar
amy i'm stopping at the dandy house just long enough to sign amanda's book and give you hell,vulgar
i can't even judge ppl defending bden anymore bc honestly im so far up frank iero's ass he could uppercut me and id still buy all his stuff,vulgar
people i hate the absolute most 1 terrorists/war lords 2 abusers of the vulnerable 3 slow left hand lane drivers omg get the fuck over,vulgar
if jung ho hadn't stood on his head for the 1st inning dp this might be a 5-0 game by now lockedown bucn,vulgar
<USER> correction i just make shit up and ap tweets it this job is so easy,vulgar
its taurus season bitches,vulgar
i'm training myself to smile bc i look really pissed off depressed anxious in pics and that's not how i feel how to make a raptor look d,vulgar
wow shooter jennings and hell yeah all in one night my baby is so happy <URL>,vulgar
i just got mad at intervention cuz the addict they're saving doesn't appear fucked up enough to be on tv,vulgar
maybe we need a bill that says no lawmakers can use any public restroom karma's a bitch ain't it <URL>,vulgar
dear mr president do you really have to come through orlando in the middle of fucking rush hour,vulgar
it sucks because every nice guy i push away and don't feel a thing then i meet an asshole and fall in love,vulgar
<USER> hell yess i was working on orchestral covers of this and another theme last night,vulgar
i was a rebelious teenager but even then i still respected my parents and did what they told me to with out arguing all the damn time,vulgar
<USER> the dog with three cock,vulgar
<USER> <USER> take on being sick on your wedding day you vom get your shit together and get married validpoint,vulgar
<USER> damn girl 2cute for chuuuuuuu gt,vulgar
i love okstate basketball but what the fuck are we doing we need to let ford recruit and bring in a better coach bringeddieback haha,vulgar
what the fuck <URL> <URL>,vulgar
<USER> jadis is the anna wintour of the zombie apocalypse  tall skinny authoritarian super bitch with a prince valiant haircut,vulgar
omg im stuck in the twilight zone jackie is being soooo phony wtf bbwla these bitches are all fake run to bbw miami <USER>,vulgar
i mean honestly you'd really only get to see how i cultivate on my face what grows wild on my ass,vulgar
<USER> i've had my car for a month haven't been able to work on it because rain did one part yesterday and it kicked my ass i'm sore,vulgar
ho ho woah i could fly for free to see my family <URL> <URL>,vulgar
<USER> why the hell haven't you created a broadway musical yet,vulgar
the fuck is wrong with you el paso grow a spine <URL>,vulgar
she's ugly how is she in a relationship  maybe she's not a judge mental asshole like you ,vulgar
working my ass off now so i can be as extra as <USER> and <USER> one day,vulgar
animals are at the new house and it's like all hell broke loose,vulgar
<USER> <USER> so it's chicken shit vs worst villain char ever i'll still bet on chicken shit,vulgar
<USER> and then you watch some of the dumbass acting that passes as acting and leave the conversation totally confused.your point is valid,vulgar
youre a piece of shit,vulgar
trying not to scratch bug bites is hell,vulgar
<USER> i am so depressed about the state of our country damn,vulgar
i am the way i am because nothing serious scares me so fuck it,vulgar
<USER> live podcast is great stop fucking stressing it so much downloaded laughable happy,vulgar
omg brandan and rachel stop arguing and do the damn race smh theamazingrace,vulgar
i wanna be like <USER> cook and fuck bitches,vulgar
<USER> i'm starting to get that fuck it attitude about everything,vulgar
i've had the day from hell having a cocktail with linuxwebguy to help forget about it <URL>,vulgar
love my tattoos but hate the healing they itch like a motherfucker <URL>,vulgar
trump now denies grab em by the pussy recording was him because that's how big a liar he is <URL>,vulgar
sounds like i missed one hell of a show pleaseomebackoindiana <USER>,vulgar
<USER> i'll text you when i land  i'm on the plane right now amp we're taking off so i gotta turn this bitch off ,vulgar
<USER> <USER> <USER> pass..........total bullshit from bullshit people,vulgar
yo like this is some crazy shit i just went to this website and got 3 months xbox live free <URL>,vulgar
robert barroso's mother to stephen getter i hope he rots in hell for what he did to my son getter will spend life <URL>,vulgar
why won't the money fairy shit on my bingo cards renee,vulgar
jeez sarah palin could you try not to show how much of a dipshit you are at least read what you are supporting <URL>,vulgar
<USER> <USER> <USER> <USER> <USER> damn rough flight,vulgar
<USER> i'm so proud of you beauty behind the madness is fucking slaying my king xo,vulgar
fucking warmth will remind you of her,vulgar
just like siblings one minute you're beating the piss out of one another the next you're running away from an ex <URL>,vulgar
<USER> shit i don't even want a taste,vulgar
<USER> one tweet i thought you were responding to my tweet but alas i was so fucking wrong ugghhhh who fking cares,vulgar
i love this place reminds me of kelly's truck stop days wishing i was having lunch with my dad <USER> cracker barrel <URL>,vulgar
happy birthday mom love you always enjoy your special day thanks for always putting up with my shit <URL>,vulgar
<USER> <USER> <USER> all this shit with fifa and we still won't switch over to pes,vulgar
you know a story is gonna be good when it starts with okay so there's this slut back home <USER>,vulgar
<USER> leo needs a great deal of emotional support if you can handle that you get their banging ass <USER>,vulgar
not fucking funny <URL>,vulgar
<USER> we all know a slut named ashley <USER> and one named bryant,vulgar
<USER> <USER> it's proportional to your tiny hands-what the hell are you complaining about stop complain <URL>,vulgar
really missing you tonight hope you're up there raising hell like we all knew you would miss you like crazy grandpa ,vulgar
or else his obnoxious ass will come back in star trek 4 and nobody wants that <URL>,vulgar
i'm over here with a thick bitch that got real hair and stick shift two jobs she strippin she prostitute no pimpin teamtaji <USER>,vulgar
well shit i should have reversed my picks in the juvenile fillies damn,vulgar
im sorry twat did you say i cunt here you,vulgar
<USER> dude i drafted all lakers players not wise but damn i'm dedicated tuesday night time to 3peat,vulgar
so u decide to turn this bullshit up,vulgar
this is how work is going today me and bisquit giving zero fucks cats <URL> <URL>,vulgar
<USER> wow i can see why everyone was up in arms about it he comes off as an ungrateful asshole,vulgar
<USER> i can't type with these nails <USER> a wit too damn your good,vulgar
i hate my fucking life and i fucking hate the people who are belligerently bullying me because now i have no friends thanks,vulgar
<USER> most people have been arrested at least once shit happens i really don't understand why people have to be dicks to you guys,vulgar
just realized that hawken and titanfall are almost the same damn game epiphany,vulgar
<USER> jealous bitch,vulgar
also holy shit <USER> how much money i spent but haha let's just not talk about that,vulgar
cheeto aside fuck anyone pretending to be a journalist while working for someone with a cia contract,vulgar
hell yeah lovewins,vulgar
hey <USER> you kicked ass last night,vulgar
how the hell is oliver now one of the most popular boy's names damn arrow show convincing people to give dorky names to poor kids,vulgar
the spanish channel is beyond pissed,vulgar
okay i'm not the biggest trump supporter by any means i'm more independent than anything but shit he's your president show some respect,vulgar
<USER> hater <URL> suck my ass,vulgar
so to kids idc who did it quit 6yo but waylon said the ass word parentproblems assword,vulgar
<USER> what the hell is his deal,vulgar
redesign of a site is on the block it's going out the door come hell or high water,vulgar
amp to the dumbass apartments with park n pay.....kill yo self that's my que to stay my ass home,vulgar
shit just got real onechicago chicagopd <USER> <USER>,vulgar
<USER> it better be lol i've been using maybelline from walmart and i can't blend worth shit with it cause it like cracks and shit,vulgar
shame on yo black ass sir,vulgar
just finished awesome tour of inside of hoover damn here's photo taken with iphone stuck out a ventillation shaft <URL>,vulgar
dabo swinney is a hypocrite how can you condone sexual assault on the field no man should be sticking his hand up another mans ass,vulgar
<USER> about damn time,vulgar
damn that karma is a bitch tvd tvtag <URL>,vulgar
damn i'm so bad at remembering what i said on snapchat,vulgar
ps4share bitch <URL>,vulgar
<USER> lost all respect for you damn sure weren't calling for the national guard to kill the looters in ferguson were you,vulgar
<USER> ohhhh thats why ur drinkin it with the straw lol damn hope you feel better,vulgar
popular songs of 2013 christianized 5 ho hey 1 2 3 i belong with you you belong with me you're my savior christianprobs,vulgar
ho ho woah i could fly for free to see my family <URL> <URL>,vulgar
i didn't know i was pregnant freaks the shit out of me nobabiesplease,vulgar
hey i just met you you're too touchy feely take the hint and fuck off maybe guys these days,vulgar
in all seriousness worst case scenario i don't go back 2 school i'm moving to a cheap ass area and working full time,vulgar
twitter hoe,vulgar
quit calling me hoe teammno.bestfriend d <USER>,vulgar
jeffrey kegolis and yogesh kumar drinko de mayo with jack bauer let's play the damn it game <URL>,vulgar
on a date with carly at cracker bear <URL>,vulgar
i'm a long way from perfect i got shit with me still i want you to love me unconditionally joe budden <URL>,vulgar
damn you autocorrect  my mum literally called me in a panic because she thought that my leg had come off somehow <URL>,vulgar
i'm following angus i'll see you all in hell come on stupids probably the most sensible thing taako has ever said thezonecast,vulgar
i hate bad riven players takes ignite vs a renekton tries to fight him and stays out of exp range expecting me to gank ho-lee shit,vulgar
<USER> look you with all the pussy grabbing and lies jobs maga <URL>,vulgar
my god i hate <USER> so fucking much he's an everlasting grenade such a sensitive fucking twat fuckyoutrump,vulgar
kicking biologys ass,vulgar
you want to call me a bitch just keep making me angry,vulgar
tried to smile but too damn sunny  beachin <URL>,vulgar
i remember the days when everyone shit on me for loving country music,vulgar
just spent an hr wiki hopping readin abt the big cats of africa hyenas homo sapiens damn near anythin besides the stuff on my exam..ay,vulgar
bout to get high n think bout some shit,vulgar
<USER> <USER> or here fengshui train fight sequence would kick ass <URL>,vulgar
<USER> like right now i am pissed no dm and it has been almost over a day since i won the giveaway,vulgar
is this netflix's way of saying get your lazy ass up and stop binge watching agentsofshield <URL>,vulgar
<USER> i heard the same would have loved to have met him damn,vulgar
i'm the chef who got tied up and shit.he wasn't fucking w it,vulgar
